,imgloc,latitude,longitude,address,neighborhood,tags,name,artistname,info
128,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90c5b88251b9c24272dd8/1559748825357/Detroit-Mural-Project-2016-Chris-Saunders.jpg,42.3526576,-83.04075449999999,"3500 Orleans St, Detroit, MI",Eastern Market,,DETROIT MURAL #0265,Chris Saunders,2016
129,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab90b62562fa76d37247bf6/1559748839031/Detroit-Mural-Project-Year-Taylor-White-Dalek.JPG,42.3494525,-83.0344179,"2625 St Aubin St, Detroit, MI",Eastern Market,,DETROIT MURAL #0259,Taylor White & Dalek,2016
130,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5abcc89070a6ad9323455ee5/1559748857179/Detroit-Mural-Project-Lauren-Harrington-2016.jpg,42.3448258,-83.03594149999999,"1799 Antietam Ave, Detroit, MI",Lafayette Park,,DETROIT MURAL #0355,Lauren Harrington,2016
131,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ac3a89f0e2e722bb743e21f/1559748872436/Detroit-Mural-Project-WC-Bevan-2015.jpg,42.3459402,-83.0381902,"2469 E Fisher Service Dr, Detroit, MI",Eastern Market,,DETROIT MURAL #0406,WC Bevan,2015
132,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1cab7575d1f9478b36c2f/1559748896317/Sintex-Danny-Brown-Detroit-Mural.jpg,42.349075,-83.03529999999999,"2000 Division St, Detroit, MI",Eastern Market,,DETROIT MURAL #0151,Sintex,2016
133,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ae8576c352f5343172e2e36/1559748918751/FullSizeRender.jpg,42.342561,-83.038996,"1352 Gratiot Avenue, Detroit, MI",Lafayette Park,,DETROIT MURAL #0580,Nic Notion,2016
134,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c85d70a6ad5d2736a529/1559748932575/tumblr_oto7uhpjIH1w75qkio1_r1_1280.jpg,42.3465048,-83.0365478,"1543 Gratiot Ave, Detroit, MI",Eastern Market,,DETROIT MURAL #0229,Hygienic Dress League,2015
135,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab93fc7758d46cb551df8b9/1559749191259/FullSizeRender-1.jpg,42.3491815,-83.0419692,"2934 Russell Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0287,MEGGS,2015
136,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab9400170a6ad454e5c8e32/1559749211151/FullSizeRender-2.jpg,42.349607,-83.03333,"2145 Hendricks St, Detroit, MI",Lafayette Park,,DETROIT MURAL #0288,Persue and Kwest,2015
137,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c8ff562fa7620d3186c0/1559749223942/1521600781176.jpeg,42.34818660000001,-83.03945209999999,"2712 Riopelle Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0187,Eugene Carland,2015
138,https://static1.squarespace.com/static/5ab0771496e76f89eeebf997/5ca3c3e7e4966ba9b7e6f488/5ab1c884562fa7620d3172da/1559749242843/tumblr_oto7v3TYBE1w75qkio1_1280.jpg,42.3477222,-83.03810949999999,"1561 Adelaide Street, Detroit, MI",Eastern Market,,DETROIT MURAL #0179,Sydney G. James,2015
